payment_id,ride_id,mode,amount,status,tip_amount
P000670,R000670,UPI,85.44,Success,5
P000671,R000671,UPI,131.56,Success,5
P000672,R000672,UPI,73.48,Success,0
P000673,R000673,Card,100.28,Success,10
P000674,R000674,Card,51.48,Success,20
P000675,R000675,UPI,73.12,Failed,0
P000676,R000676,Wallet,79.72,Success,0
P000677,R000677,UPI,98.24,Success,0
P000678,R000678,Card,55.44,Success,5
P000679,R000679,UPI,33.68,Success,0
P000680,R000680,UPI,60.52,Success,0
P000681,R000681,UPI,52.04,Success,0
P000682,R000682,Cash,61.96,Failed,0
P000683,R000683,UPI,58.72,Success,10
P000684,R000684,Wallet,123.04,Success,0
P000685,R000685,Card,73.72,Success,0
P000686,R000686,UPI,101.76,Success,5
P000687,R000687,UPI,34.82,Success,0
P000688,R000688,Card,139.64,Success,20
P000689,R000689,UPI,84.52,Success,0
P000690,R000690,Wallet,51.86,Success,0
P000691,R000691,Cash,85.2,Success,20
P000692,R000692,UPI,98.08,Success,0
P000693,R000693,UPI,62.68,Success,0
P000694,R000694,Cash,30.14,Success,0
P000695,R000695,UPI,38.96,Success,0
P000696,R000696,Wallet,80.44,Failed,0
P000697,R000697,UPI,45.08,Success,0
P000698,R000698,Card,56.66,Success,0
P000699,R000699,UPI,61.48,Success,0
P000700,R000700,UPI,58.6,Success,0
P000701,R000701,UPI,61.72,Success,0
P000702,R000702,Card,46.28,Success,0
P000703,R000703,UPI,111.96,Success,0
P000704,R000704,UPI,106.96,Success,0
P000705,R000705,UPI,27.68,Success,0
P000706,R000706,UPI,194.04,Success,0
P000707,R000707,Wallet,51.04,Success,5
P000708,R000708,UPI,61.0,Success,10
P000709,R000709,UPI,38.54,Success,0
P000710,R000710,Card,65.2,Success,0
P000711,R000711,UPI,84.12,Success,5
P000712,R000712,UPI,123.4,Success,0
P000713,R000713,Card,198.72,Success,5
P000714,R000714,UPI,47.7,Failed,0
P000715,R000715,UPI,98.28,Success,0
P000716,R000716,UPI,77.16,Success,0
P000717,R000717,UPI,233.44,Success,0
P000718,R000718,UPI,109.88,Success,0
P000719,R000719,Card,35.16,Success,0
P000720,R000720,UPI,70.08,Success,0
P000721,R000721,Wallet,245.72,Success,0
P000722,R000722,Card,88.64,Success,0
P000723,R000723,Card,77.0,Success,0
P000724,R000724,UPI,102.28,Success,0
P000725,R000725,UPI,104.2,Success,5
P000726,R000726,Wallet,99.88,Success,10
P000727,R000727,UPI,83.64,Success,10
P000728,R000728,Card,83.04,Success,5
P000729,R000729,UPI,79.4,Pending,10
P000730,R000730,Card,51.54,Success,0
P000731,R000731,Card,62.2,Failed,0
P000732,R000732,UPI,89.36,Success,10
P000733,R000733,UPI,84.92,Success,10
P000734,R000734,UPI,86.84,Success,0
P000735,R000735,Card,122.76,Success,5
P000736,R000736,Card,108.48,Success,20
P000737,R000737,Cash,92.56,Success,0
P000738,R000738,Card,44.8,Success,5
P000739,R000739,Cash,53.08,Success,0
P000740,R000740,UPI,69.88,Success,0
P000741,R000741,Card,50.08,Failed,20
P000742,R000742,UPI,74.8,Success,0
P000743,R000743,UPI,41.96,Success,0
P000744,R000744,UPI,58.76,Success,0
P000745,R000745,UPI,68.28,Success,5
P000746,R000746,UPI,81.04,Success,0
P000747,R000747,Card,83.2,Success,5
P000748,R000748,Card,70.54,Success,0
P000749,R000749,UPI,36.28,Success,0
P000750,R000750,Card,55.12,Success,0
P000751,R000751,UPI,72.92,Success,10
P000752,R000752,UPI,49.24,Success,0
P000753,R000753,UPI,97.88,Success,20
P000754,R000754,UPI,101.72,Success,10
P000755,R000755,Cash,41.72,Success,0
P000756,R000756,Card,79.72,Success,0
P000757,R000757,UPI,41.76,Success,5
P000758,R000758,Card,142.0,Failed,0
P000759,R000759,Card,55.34,Success,0
P000760,R000760,UPI,94.64,Success,0
P000761,R000761,UPI,46.1,Success,0
P000762,R000762,UPI,180.12,Success,10
P000763,R000763,UPI,44.96,Success,0
P000764,R000764,Card,67.36,Success,0
P000765,R000765,Wallet,39.24,Success,0
P000766,R000766,Cash,66.28,Success,0
P000767,R000767,UPI,89.2,Success,0
P000768,R000768,Card,75.48,Success,0
P000769,R000769,UPI,31.34,Success,0
P000770,R000770,UPI,64.36,Success,0
P000771,R000771,UPI,37.94,Success,0
P000772,R000772,Card,64.54,Success,0
P000773,R000773,Card,73.0,Success,0
P000774,R000774,Card,78.16,Success,0
P000775,R000775,UPI,51.56,Success,0
P000776,R000776,Card,50.68,Success,0
P000777,R000777,UPI,50.52,Success,10
P000778,R000778,Card,67.36,Success,5
P000779,R000779,UPI,52.24,Success,0
P000780,R000780,Wallet,149.12,Success,0
P000781,R000781,Card,212.32,Success,0
P000782,R000782,UPI,122.08,Success,0
P000783,R000783,UPI,74.2,Success,0
P000784,R000784,UPI,64.16,Success,0
P000785,R000785,Card,80.44,Success,10
P000786,R000786,UPI,88.04,Success,0
P000787,R000787,UPI,86.8,Failed,0
P000788,R000788,UPI,70.42,Success,5
P000789,R000789,UPI,50.96,Success,5
P000790,R000790,Card,120.16,Success,0
P000791,R000791,UPI,68.56,Success,0
P000792,R000792,UPI,77.84,Success,0
P000793,R000793,Cash,85.38,Success,10
P000794,R000794,UPI,144.4,Success,0
P000795,R000795,UPI,56.2,Success,0
P000796,R000796,UPI,101.02,Success,20
P000797,R000797,Card,101.56,Success,5
P000798,R000798,UPI,230.88,Success,5
P000799,R000799,Cash,67.04,Success,0
P000800,R000800,Wallet,158.0,Success,10
P000801,R000801,UPI,227.92,Success,0
P000802,R000802,Card,75.08,Success,10
P000803,R000803,UPI,49.34,Failed,0
P000804,R000804,UPI,69.94,Success,20
P000805,R000805,Cash,247.12,Success,0
P000806,R000806,UPI,51.04,Success,5
P000807,R000807,Cash,122.28,Pending,0
P000808,R000808,Card,124.84,Success,0
P000809,R000809,Wallet,56.8,Success,0
P000810,R000810,Card,54.28,Success,0
P000811,R000811,Card,72.44,Success,10
P000812,R000812,UPI,83.8,Success,0
P000813,R000813,UPI,86.4,Success,20
P000814,R000814,UPI,87.66,Success,20
P000815,R000815,UPI,57.06,Success,0
P000816,R000816,Card,71.42,Failed,5
P000817,R000817,UPI,57.64,Success,10
P000818,R000818,UPI,217.8,Success,20
P000819,R000819,UPI,59.72,Success,10
P000820,R000820,UPI,67.84,Success,0
P000821,R000821,UPI,102.08,Success,10
P000822,R000822,Cash,113.44,Success,20
P000823,R000823,Cash,105.92,Success,0
P000824,R000824,Cash,231.52,Success,0
P000825,R000825,Card,46.32,Success,10
P000826,R000826,Card,139.64,Success,0
P000827,R000827,UPI,48.2,Success,5
P000828,R000828,UPI,31.46,Success,0
P000829,R000829,Cash,38.4,Success,0
P000830,R000830,UPI,90.0,Success,20
P000831,R000831,UPI,119.68,Success,0
P000832,R000832,UPI,91.0,Success,0
P000833,R000833,Card,48.04,Success,0
P000834,R000834,Card,97.88,Success,0
P000835,R000835,UPI,87.42,Success,0
P000836,R000836,UPI,58.1,Success,5
P000837,R000837,Card,63.06,Success,0
P000838,R000838,Wallet,93.52,Success,0
P000839,R000839,UPI,86.0,Success,0
P000840,R000840,UPI,67.1,Success,0
P000841,R000841,UPI,63.28,Success,0
P000842,R000842,UPI,86.6,Success,0
P000843,R000843,Cash,34.58,Failed,0
P000844,R000844,UPI,96.52,Success,0
P000845,R000845,UPI,110.92,Success,0
P000846,R000846,Wallet,57.12,Success,5
P000847,R000847,UPI,105.6,Success,5
P000848,R000848,Card,64.48,Success,0
P000849,R000849,UPI,70.16,Success,0
P000850,R000850,Wallet,115.24,Success,5
P000851,R000851,UPI,75.28,Success,0
P000852,R000852,UPI,72.4,Success,0
P000853,R000853,UPI,54.36,Success,10
P000854,R000854,Cash,74.4,Success,20
P000855,R000855,UPI,67.16,Success,10
P000856,R000856,Card,47.5,Success,5
P000857,R000857,Cash,115.96,Success,20
P000858,R000858,Card,82.92,Success,0
P000859,R000859,Card,73.4,Success,10
P000860,R000860,Card,65.82,Pending,0
P000861,R000861,UPI,31.58,Success,0
P000862,R000862,Cash,94.04,Success,0
P000863,R000863,Card,57.58,Success,20
P000864,R000864,UPI,45.48,Success,10
P000865,R000865,UPI,46.8,Success,0
P000866,R000866,UPI,107.64,Success,5
P000867,R000867,UPI,81.24,Success,20
P000868,R000868,UPI,69.04,Success,0
P000869,R000869,UPI,29.78,Success,0
P000870,R000870,UPI,50.74,Success,5
P000871,R000871,UPI,37.46,Success,0
P000872,R000872,UPI,84.52,Success,0
P000873,R000873,UPI,39.96,Success,0
P000874,R000874,Card,53.8,Success,0
P000875,R000875,UPI,47.32,Success,10
P000876,R000876,UPI,40.04,Success,0
P000877,R000877,UPI,53.68,Success,0
P000878,R000878,Card,90.44,Success,10
P000879,R000879,UPI,182.72,Success,0
P000880,R000880,UPI,97.56,Success,10
P000881,R000881,UPI,123.12,Success,20
P000882,R000882,UPI,55.48,Success,5
P000883,R000883,UPI,64.46,Success,0
P000884,R000884,UPI,39.0,Success,0
P000885,R000885,UPI,80.52,Success,0
P000886,R000886,UPI,26.3,Success,0
P000887,R000887,UPI,94.92,Success,5
P000888,R000888,Cash,55.96,Success,0
P000889,R000889,Card,123.88,Success,0
P000890,R000890,Wallet,31.16,Success,0
P000891,R000891,Card,43.52,Success,0
P000892,R000892,UPI,30.68,Success,0
P000893,R000893,Wallet,117.72,Success,20
P000894,R000894,UPI,109.88,Success,0
P000895,R000895,Card,78.76,Success,0
P000896,R000896,UPI,73.4,Success,0
P000897,R000897,UPI,160.6,Success,0
P000898,R000898,UPI,81.72,Success,20
P000899,R000899,UPI,77.24,Success,5
P000900,R000900,UPI,63.52,Success,0
P000901,R000901,UPI,171.04,Success,0
P000902,R000902,Card,27.74,Success,0
P000903,R000903,UPI,81.16,Success,0
P000904,R000904,UPI,36.74,Success,0
P000905,R000905,UPI,105.8,Success,0
P000906,R000906,UPI,98.84,Success,10
P000907,R000907,UPI,98.68,Success,0
P000908,R000908,UPI,89.48,Success,0
P000909,R000909,UPI,91.82,Success,0
P000910,R000910,UPI,55.4,Success,0
P000911,R000911,Cash,58.76,Failed,0
P000912,R000912,Cash,50.56,Success,10
P000913,R000913,UPI,99.64,Success,10
P000914,R000914,Card,33.16,Success,0
P000915,R000915,UPI,46.22,Failed,0
P000916,R000916,Card,81.52,Success,0
P000917,R000917,UPI,108.12,Success,0
P000918,R000918,UPI,228.12,Success,20
P000919,R000919,UPI,46.14,Success,0
P000920,R000920,UPI,71.12,Success,5
P000921,R000921,Card,135.16,Success,0
P000922,R000922,UPI,171.6,Success,20
P000923,R000923,UPI,29.12,Success,0
P000924,R000924,Cash,64.84,Success,0
P000925,R000925,Cash,169.16,Success,10
P000926,R000926,Wallet,267.88,Success,0
P000927,R000927,UPI,95.6,Success,0
P000928,R000928,UPI,38.04,Success,0
P000929,R000929,Cash,59.82,Success,10
P000930,R000930,UPI,95.4,Success,20
P000931,R000931,UPI,115.8,Success,0
P000932,R000932,UPI,38.36,Success,0
P000933,R000933,Card,80.24,Success,0
P000934,R000934,Card,59.18,Success,0
P000935,R000935,Cash,117.6,Success,0
P000936,R000936,UPI,84.12,Success,20
P000937,R000937,UPI,74.08,Success,0
P000938,R000938,UPI,117.52,Success,0
P000939,R000939,UPI,55.0,Success,0
P000940,R000940,UPI,59.84,Success,0
P000941,R000941,UPI,113.6,Success,0
P000942,R000942,Card,34.12,Success,5
P000943,R000943,Card,44.68,Success,0
P000944,R000944,UPI,83.16,Success,0
P000945,R000945,UPI,65.08,Success,0
P000946,R000946,UPI,93.64,Success,0
P000947,R000947,Card,71.64,Success,10
P000948,R000948,Cash,107.16,Success,0
P000949,R000949,UPI,85.4,Success,0
P000950,R000950,UPI,80.68,Success,0
P000951,R000951,Cash,51.82,Success,20
P000952,R000952,Card,93.94,Success,20
P000953,R000953,UPI,76.84,Success,0
P000954,R000954,UPI,123.68,Success,0
P000955,R000955,Cash,76.84,Success,0
P000956,R000956,UPI,86.52,Success,5
P000957,R000957,Card,27.74,Success,0
P000958,R000958,Cash,51.48,Success,0
P000959,R000959,UPI,62.44,Success,0
P000960,R000960,UPI,195.48,Success,0
P000961,R000961,Cash,88.04,Success,0
P000962,R000962,Wallet,48.04,Success,0
P000963,R000963,UPI,86.44,Failed,0
P000964,R000964,UPI,61.24,Success,0
P000965,R000965,UPI,51.82,Success,20
P000966,R000966,Card,53.12,Success,0
P000967,R000967,UPI,323.28,Success,20
P000968,R000968,Card,140.28,Success,5
P000969,R000969,Wallet,81.96,Success,0
P000970,R000970,Card,90.52,Success,0
P000971,R000971,UPI,144.8,Success,0
P000972,R000972,Card,118.96,Success,0
P000973,R000973,Card,143.76,Success,5
P000974,R000974,Wallet,40.56,Success,10
P000975,R000975,UPI,66.88,Success,0
P000976,R000976,UPI,165.96,Success,0
P000977,R000977,UPI,98.92,Success,0
P000978,R000978,UPI,54.16,Success,0
P000979,R000979,UPI,57.68,Success,5
P000980,R000980,Wallet,83.6,Success,0
P000981,R000981,UPI,111.64,Success,0
P000982,R000982,Wallet,118.72,Success,0
P000983,R000983,Card,37.34,Pending,0
P000984,R000984,UPI,47.3,Success,0
P000985,R000985,UPI,54.84,Success,0
P000986,R000986,Card,45.72,Success,0
P000987,R000987,UPI,141.12,Success,5
P000988,R000988,Cash,119.24,Success,10
P000989,R000989,UPI,42.52,Success,0
P000990,R000990,UPI,283.96,Success,0
P000991,R000991,UPI,64.84,Success,5
P000992,R000992,UPI,37.92,Success,10
P000993,R000993,UPI,57.92,Failed,5
P000994,R000994,UPI,84.64,Success,0
P000995,R000995,UPI,83.64,Success,0
P000996,R000996,UPI,87.0,Success,5
P000997,R000997,UPI,77.08,Success,20
P000998,R000998,UPI,68.68,Success,0
P000999,R000999,UPI,116.2,Success,0
P001000,R001000,Card,86.6,Success,0
P001001,R001001,UPI,55.08,Success,0
P001002,R001002,Card,225.52,Success,0
P001003,R001003,Cash,109.56,Success,0
P001004,R001004,UPI,32.3,Success,0
P001005,R001005,UPI,97.02,Success,0
P001006,R001006,UPI,104.76,Success,5
P001007,R001007,Card,52.56,Pending,0
P001008,R001008,UPI,147.56,Success,10
P001009,R001009,Card,61.6,Success,0
P001010,R001010,Card,78.04,Success,0
P001011,R001011,UPI,81.24,Success,10
P001012,R001012,UPI,146.44,Success,5
P001013,R001013,UPI,27.44,Success,0
P001014,R001014,Card,60.5,Success,0
P001015,R001015,UPI,42.04,Success,0
P001016,R001016,UPI,68.68,Success,0
P001017,R001017,UPI,116.28,Success,0
P001018,R001018,UPI,150.68,Success,10
P001019,R001019,Cash,76.8,Success,0
P001020,R001020,UPI,62.56,Success,0
P001021,R001021,UPI,88.7,Success,0
P001022,R001022,UPI,114.16,Success,0
P001023,R001023,UPI,53.08,Success,0
P001024,R001024,UPI,75.24,Success,0
P001025,R001025,UPI,169.34,Success,0
P001026,R001026,UPI,86.8,Success,5
P001027,R001027,Cash,50.8,Success,10
P001028,R001028,UPI,75.56,Success,0
P001029,R001029,UPI,35.64,Success,0
P001030,R001030,UPI,115.16,Success,20
P001031,R001031,Card,55.24,Success,10
P001032,R001032,UPI,36.28,Failed,0
P001033,R001033,UPI,67.52,Success,0
P001034,R001034,Cash,73.88,Success,0
P001035,R001035,UPI,38.6,Success,0
P001036,R001036,Card,82.72,Success,0
P001037,R001037,UPI,61.08,Success,5
P001038,R001038,UPI,44.92,Success,10
P001039,R001039,UPI,72.2,Success,0
P001040,R001040,Card,56.32,Success,0
P001041,R001041,Card,111.16,Pending,20
P001042,R001042,Card,36.36,Success,0
P001043,R001043,UPI,62.68,Success,5
P001044,R001044,Card,90.52,Success,0
P001045,R001045,Wallet,69.8,Success,0
P001046,R001046,UPI,40.74,Success,0
P001047,R001047,UPI,45.72,Success,0
P001048,R001048,Card,77.16,Success,5
P001049,R001049,UPI,31.82,Success,0
P001050,R001050,Card,89.8,Failed,0
P001051,R001051,UPI,46.98,Success,0
P001052,R001052,UPI,52.96,Success,0
P001053,R001053,Card,38.3,Success,0
P001054,R001054,Card,91.84,Success,0
P001055,R001055,UPI,110.56,Success,0
P001056,R001056,UPI,140.96,Success,0
P001057,R001057,UPI,68.68,Success,0
P001058,R001058,UPI,139.4,Success,10
P001059,R001059,Cash,31.58,Success,0
P001060,R001060,UPI,63.04,Success,0
P001061,R001061,UPI,156.4,Success,0
P001062,R001062,UPI,83.32,Success,0
P001063,R001063,Card,39.6,Success,5
P001064,R001064,Wallet,43.48,Success,5
P001065,R001065,UPI,74.88,Pending,20
P001066,R001066,UPI,56.44,Success,0
P001067,R001067,UPI,211.24,Success,0
P001068,R001068,Card,27.2,Pending,0
P001069,R001069,UPI,120.92,Success,0
P001070,R001070,UPI,88.72,Success,0
P001071,R001071,Card,51.4,Success,10
P001072,R001072,Wallet,98.56,Success,0
P001073,R001073,UPI,53.74,Success,10
P001074,R001074,UPI,62.56,Success,0
P001075,R001075,UPI,129.12,Success,20
P001076,R001076,UPI,27.8,Success,0
P001077,R001077,UPI,35.02,Success,5
P001078,R001078,UPI,71.12,Success,0
P001079,R001079,UPI,120.28,Success,0
P001080,R001080,Card,58.24,Success,0
P001081,R001081,UPI,73.6,Success,0
P001082,R001082,UPI,99.76,Success,0
P001083,R001083,Card,69.08,Success,0
P001084,R001084,UPI,75.92,Success,0
P001085,R001085,Card,230.8,Success,0
P001086,R001086,UPI,81.4,Success,0
P001087,R001087,UPI,43.16,Success,0
P001088,R001088,UPI,232.48,Success,0
P001089,R001089,UPI,95.32,Success,0
P001090,R001090,UPI,90.74,Success,0
P001091,R001091,UPI,50.44,Success,0
P001092,R001092,Card,76.0,Success,0
P001093,R001093,UPI,53.8,Success,0
P001094,R001094,UPI,96.48,Failed,5
P001095,R001095,UPI,189.12,Success,20
P001096,R001096,UPI,101.16,Success,5
P001097,R001097,UPI,38.18,Success,0
P001098,R001098,Card,75.64,Failed,0
P001099,R001099,Card,120.24,Success,0
P001100,R001100,UPI,144.04,Success,0
P001101,R001101,Cash,79.1,Success,0
P001102,R001102,Card,127.08,Success,5
P001103,R001103,UPI,77.2,Success,5
P001104,R001104,Card,116.84,Success,0
P001105,R001105,Card,56.8,Success,5
P001106,R001106,Cash,70.88,Success,0
P001107,R001107,UPI,68.68,Success,0
P001108,R001108,UPI,98.88,Success,5
P001109,R001109,Cash,77.08,Success,0
P001110,R001110,UPI,53.66,Success,0
P001111,R001111,Wallet,82.96,Pending,0
P001112,R001112,UPI,43.1,Success,5
P001113,R001113,UPI,78.26,Success,0
P001114,R001114,Card,87.32,Success,0
P001115,R001115,UPI,67.7,Success,0
P001116,R001116,Card,143.8,Success,0
P001117,R001117,UPI,38.06,Success,0
P001118,R001118,UPI,60.76,Success,0
P001119,R001119,UPI,79.12,Success,0
P001120,R001120,Cash,123.8,Success,0
P001121,R001121,Card,62.4,Success,5
P001122,R001122,UPI,72.08,Success,10
P001123,R001123,UPI,65.0,Success,10
P001124,R001124,UPI,150.28,Pending,0
P001125,R001125,Card,38.68,Success,0
P001126,R001126,UPI,38.04,Success,0
P001127,R001127,Card,75.8,Success,0
P001128,R001128,Wallet,43.82,Success,0
P001129,R001129,UPI,94.76,Success,0
P001130,R001130,UPI,47.0,Success,0
P001131,R001131,UPI,51.88,Success,0
P001132,R001132,UPI,95.2,Success,0
P001133,R001133,UPI,37.94,Success,0
P001134,R001134,Card,51.64,Success,0
P001135,R001135,Card,61.8,Success,0
P001136,R001136,UPI,87.4,Success,0
P001137,R001137,UPI,53.56,Success,0
P001138,R001138,Cash,83.04,Success,10
P001139,R001139,Card,80.48,Success,5
P001140,R001140,UPI,191.92,Success,20
P001141,R001141,Card,156.12,Success,20
P001142,R001142,UPI,78.68,Success,0
P001143,R001143,Cash,63.04,Success,0
P001144,R001144,UPI,144.16,Success,0
P001145,R001145,Card,40.24,Success,5
P001146,R001146,UPI,42.2,Success,0
P001147,R001147,Cash,78.6,Success,10
P001148,R001148,Card,69.72,Success,0
P001149,R001149,UPI,166.04,Success,10
P001150,R001150,Card,140.16,Success,5
P001151,R001151,UPI,53.08,Pending,0
P001152,R001152,UPI,108.04,Success,0
P001153,R001153,Cash,93.0,Success,20
P001154,R001154,UPI,66.3,Success,10
P001155,R001155,UPI,79.24,Success,0
P001156,R001156,Card,74.24,Success,0
P001157,R001157,Card,41.56,Success,0
P001158,R001158,Card,91.36,Success,0
P001159,R001159,Card,73.36,Success,0
P001160,R001160,UPI,53.8,Success,0
P001161,R001161,UPI,95.56,Success,10
P001162,R001162,UPI,34.42,Success,5
P001163,R001163,UPI,124.24,Success,0
P001164,R001164,UPI,78.16,Success,5
P001165,R001165,UPI,89.96,Success,0
P001166,R001166,UPI,83.8,Success,0
P001167,R001167,UPI,81.4,Success,0
P001168,R001168,Cash,48.44,Success,0
P001169,R001169,Cash,83.52,Success,5
P001170,R001170,UPI,45.5,Success,0
P001171,R001171,Card,97.6,Success,0
P001172,R001172,UPI,66.48,Success,10
P001173,R001173,Cash,103.76,Success,0
P001174,R001174,UPI,49.6,Success,5
P001175,R001175,UPI,84.76,Success,0
P001176,R001176,Card,30.32,Success,0
P001177,R001177,UPI,97.2,Success,5
P001178,R001178,Cash,74.48,Success,10
P001179,R001179,Card,65.0,Success,20
P001180,R001180,UPI,60.52,Success,0
P001181,R001181,Card,51.64,Success,0
P001182,R001182,UPI,53.24,Failed,0
P001183,R001183,Card,29.06,Success,0
P001184,R001184,UPI,202.96,Success,0
P001185,R001185,Card,34.66,Success,5
P001186,R001186,UPI,192.04,Success,0
P001187,R001187,UPI,59.96,Success,0
P001188,R001188,UPI,42.84,Success,0
P001189,R001189,UPI,58.2,Pending,0
P001190,R001190,Card,104.96,Success,0
P001191,R001191,Wallet,82.64,Success,0
P001192,R001192,UPI,69.38,Success,0
P001193,R001193,UPI,68.44,Success,0
